"","X.2","long","lat","group","order","ccode","subregion","cat_pais","cols_18","cat_pais2","X.1","n_elecciones_con_debates","n_debates_total","n_promedio_debates_eleccion","n_sd_n_debates","ncat_mean_tipoorg_ambito2","n_sd_tipoorg_ambito","ncat_mean_tipoorg_visibilidad","ncat_meanppac","ncat_meancompetencia","n_sd_competencia","n_sd_ppac","ncat_regmedios","ncat_regestado","ncat_regcandidatos","ncat_mean_totreg","n_max_reg","n_sd_reg","n_proporcioninvitados","n_indexausentes","ncat_ano_primer_debate","n_cattipo_educ","n_cattipo_estado","n_cattipo_mmc","n_cattipo_osc","n_cattipo_NA","n_tot_orgs","pr_dico_formato_periodistas","n_edad_practica_absoluta","pr_cattipo_educ","pr_cattipo_estado","pr_cattipo_mmc","pr_cattipo_NA","pr_cattipo_osc","n_interrupciones"
"75",75,292.206756591797,-54.86865234375,2,76,"Argentina","Tierra del Fuego","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"76",76,291.992889404297,-54.8484382629395,2,77,"Argentina","Tierra del Fuego","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"77",77,291.779876708984,-54.8175773620605,2,78,"Argentina","Tierra del Fuego","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"78",78,291.668304443359,-54.8163070678711,2,79,"Argentina","Tierra del Fuego","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"79",79,291.508972167969,-54.8362312316895,2,80,"Argentina","Tierra del Fuego","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"80",80,291.38134765625,-54.8337898254395,2,81,"Argentina","Tierra del Fuego","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"81",81,291.346771240234,-54.8536148071289,2,82,"Argentina","Tierra del Fuego","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"82",82,298.124206542969,-39.171875,3,84,"Argentina","Isla Trinidad","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"83",83,298.134033203125,-39.23486328125,3,85,"Argentina","Isla Trinidad","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"84",84,298.082000732422,-39.2274436950684,3,86,"Argentina","Isla Trinidad","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"85",85,297.958404541016,-39.1668930053711,3,87,"Argentina","Isla Trinidad","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"86",86,297.916717529297,-39.1101531982422,3,88,"Argentina","Isla Trinidad","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"87",87,297.906982421875,-39.0862274169922,3,89,"Argentina","Isla Trinidad","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"88",88,298.033325195312,-39.1122093200684,3,90,"Argentina","Isla Trinidad","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"89",89,298.092864990234,-39.1356468200684,3,91,"Argentina","Isla Trinidad","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"90",90,298.124206542969,-39.171875,3,92,"Argentina","Isla Trinidad","Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"91",91,297.349029541016,-22.2336921691895,4,94,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"92",92,297.374298095703,-22.2615222930908,4,95,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"93",93,297.3740234375,-22.2904300689697,4,96,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"94",94,297.458465576172,-22.349609375,4,97,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"95",95,297.627502441406,-22.4391613006592,4,98,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"96",96,297.785827636719,-22.6124019622803,4,99,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"97",97,297.933410644531,-22.8694343566895,4,100,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"98",98,298.071960449219,-23.0592765808105,4,101,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"99",99,298.201477050781,-23.1820316314697,4,102,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"100",100,298.320495605469,-23.2687511444092,4,103,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"101",101,298.428985595703,-23.3194332122803,4,104,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"102",102,298.486968994141,-23.3604488372803,4,105,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"103",103,298.494476318359,-23.3919925689697,4,106,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"104",104,298.596038818359,-23.45751953125,4,107,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"105",105,298.791595458984,-23.5570316314697,4,108,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"106",106,298.915283203125,-23.6564464569092,4,109,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"107",107,298.967071533203,-23.7556648254395,4,110,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"108",108,299.16015625,-23.8581047058105,4,111,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"109",109,299.49462890625,-23.9635734558105,4,112,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"110",110,299.73779296875,-24.0139656066895,4,113,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"111",111,299.889709472656,-24.0091800689697,4,114,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"112",112,300.107543945312,-24.0935554504395,4,115,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"113",113,300.391418457031,-24.2667961120605,4,116,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"114",114,300.564605712891,-24.3870105743408,4,117,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"115",115,300.627075195312,-24.4539051055908,4,118,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"116",116,300.812744140625,-24.5623054504395,4,119,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"117",117,301.275970458984,-24.78662109375,4,120,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"118",118,301.480377197266,-24.8428707122803,4,121,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"119",119,301.577209472656,-24.8941402435303,4,122,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"120",120,301.634613037109,-24.9592761993408,4,123,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"121",121,301.691314697266,-24.9791011810303,4,124,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"122",122,301.747222900391,-24.9538097381592,4,125,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"123",123,301.863525390625,-24.9771480560303,4,126,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"124",124,302.040161132812,-25.0492191314697,4,127,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"125",125,302.178344726562,-25.1364269256592,4,128,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"126",126,302.356109619141,-25.3284187316895,4,129,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"127",127,302.412841796875,-25.4050788879395,4,130,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"128",128,302.436859130859,-25.4737300872803,4,131,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"129",129,302.428314208984,-25.5341815948486,4,132,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"130",130,302.374176025391,-25.5987319946289,4,133,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"131",131,302.274505615234,-25.6671867370605,4,134,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"132",132,302.245208740234,-25.6970710754395,4,135,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"133",133,302.242919921875,-25.7259750366211,4,136,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"134",134,302.217529296875,-25.78369140625,4,137,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"135",135,302.134765625,-25.9069328308105,4,138,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"136",136,302.11376953125,-25.9642562866211,4,139,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"137",137,302.109375,-26.0065422058105,4,140,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"138",138,302.056884765625,-26.0529308319092,4,141,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"139",139,301.917572021484,-26.1385746002197,4,142,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"140",140,301.888854980469,-26.18017578125,4,143,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"141",141,301.881927490234,-26.2249031066895,4,144,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"142",142,301.864349365234,-26.25146484375,4,145,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"143",143,301.845306396484,-26.2625980377197,4,146,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"144",144,301.818511962891,-26.3074207305908,4,147,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"145",145,301.796966552734,-26.3814449310303,4,148,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"146",146,301.794830322266,-26.4765625,4,149,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"147",147,301.812072753906,-26.5925788879395,4,150,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"148",148,301.808685302734,-26.6299800872803,4,151,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"149",149,301.777923583984,-26.6499996185303,4,152,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"150",150,301.760650634766,-26.6768550872803,4,153,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"151",151,301.754455566406,-26.7310543060303,4,154,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"152",152,301.728332519531,-26.7707023620605,4,155,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"153",153,301.682312011719,-26.7958984375,4,156,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"154",154,301.665344238281,-26.8249015808105,4,157,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"155",155,301.677429199219,-26.8576164245605,4,158,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"156",156,301.6435546875,-26.8900394439697,4,159,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"157",157,301.563659667969,-26.9219722747803,4,160,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"158",158,301.514739990234,-26.9684581756592,4,161,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"159",159,301.496795654297,-27.0294914245605,4,162,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"160",160,301.452270507812,-27.083984375,4,163,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"161",161,301.381378173828,-27.1321296691895,4,164,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
"162",162,301.358245849609,-27.1960945129395,4,165,"Argentina",NA,"Argentina","#00A5E3","Argentina",1,2,4,2,0,4,1.15470053837925,1,0,3.5,0.577350269189626,0,1,2,1.5,4.5,9,5.19615242270663,1,1.545,2015,0,2,0,2,0,4,0,6,0,0.5,0,0,0.5,0
